record_id,player_id,team_name,player_role,map_played,match_type,kills,assists,deaths,accuracy_percent,reaction_time_ms,fatigue_index,performance_score,win_probability,match_outcome,mvp_award
1602,92,Titan Esports,Support,Skyline,Group Stage,7,13,7,39.65,240.31,0.05,39.33,0.83,Win,No
1603,248,Team Nova,Entry Fragger,Desert Storm,Group Stage,12,6,11,30.82,204.23,0.35,30.91,0.88,Win,No
1604,258,Team Nova,Entry Fragger,Desert Storm,Group Stage,18,6,9,45.26,162.07,0.32,52.43,1.0,Win,No
1605,316,Team Alpha,Support,Frozen Base,Semi-Final,10,11,12,42.07,266.88,0.55,34.53,0.78,Win,No
1606,344,Team Alpha,IGL,Desert Storm,Final,18,7,4,54.37,262.61,0.28,63.39,1.0,Win,Yes
1607,145,Team Nova,Entry Fragger,Skyline,Final,14,6,4,50.24,270.35,0.49,50.22,0.87,Win,No
1608,88,CyberX,Flex,Frozen Base,Qualifier,13,6,7,36.64,183.8,0.93,34.02,0.9,Win,No
1609,3,Phantom Squad,Flex,Desert Storm,Final,13,9,10,40.74,233.21,0.42,41.17,0.82,Win,No
1610,289,Team Nova,Entry Fragger,Skyline,Group Stage,14,9,10,43.53,237.63,0.41,44.66,1.0,Win,No
1611,183,CyberX,Support,Desert Storm,Qualifier,15,11,15,40.31,214.61,0.64,39.76,0.95,Win,No
1612,243,Red Vortex,IGL,Desert Storm,Final,14,8,7,52.77,222.91,0.51,50.29,0.87,Win,No
1613,15,Team Nova,IGL,Frozen Base,Semi-Final,16,10,11,39.52,198.81,0.43,46.46,0.98,Win,No
1614,257,Team Nova,IGL,Neon City,Semi-Final,14,7,16,38.33,237.81,0.14,36.77,0.89,Win,No
1615,139,Red Vortex,Sniper,Neon City,Semi-Final,11,5,10,54.91,202.82,0.07,43.75,0.93,Win,No
1616,494,Red Vortex,Entry Fragger,Desert Storm,Semi-Final,22,4,10,49.11,225.87,0.19,60.66,1.0,Win,Yes
1617,315,Red Vortex,IGL,Neon City,Playoff,8,11,11,57.09,224.43,0.25,42.05,0.97,Win,No
1618,456,Red Vortex,Flex,Desert Storm,Qualifier,18,7,10,43.98,225.85,0.5,49.99,0.96,Win,No
1619,179,Phantom Squad,Sniper,Desert Storm,Final,19,10,5,41.3,156.69,0.57,57.95,1.0,Win,No
1620,245,Titan Esports,IGL,Dust Arena,Final,15,3,9,45.12,218.59,0.17,44.86,0.79,Win,No
1621,277,Titan Esports,Sniper,Frozen Base,Group Stage,17,8,7,34.14,238.66,0.17,50.37,1.0,Win,No
1622,366,Titan Esports,Flex,Desert Storm,Playoff,21,8,11,55.73,242.88,0.72,59.66,1.0,Win,No
1623,272,Phantom Squad,Support,Neon City,Final,21,9,12,32.73,193.88,0.95,45.86,1.0,Win,No
1624,192,CyberX,Sniper,Frozen Base,Final,23,9,13,48.03,213.03,0.58,60.22,1.0,Win,Yes
1625,21,CyberX,Flex,Dust Arena,Group Stage,9,2,15,43.68,266.09,0.52,21.64,0.76,Win,No
1626,60,Team Alpha,Support,Dust Arena,Group Stage,15,3,7,34.65,186.76,0.13,42.03,0.79,Win,No
1627,162,Team Nova,Entry Fragger,Desert Storm,Qualifier,16,12,10,47.28,250.03,0.39,53.74,1.0,Win,No
1628,249,Team Nova,Flex,Neon City,Group Stage,14,8,13,50.65,205.11,0.89,39.43,0.92,Win,No
1629,235,Team Nova,IGL,Dust Arena,Playoff,10,10,10,40.93,256.67,0.46,35.87,0.84,Win,No
1630,374,CyberX,IGL,Dust Arena,Final,12,8,9,28.22,215.96,0.33,33.81,0.65,Win,No
1631,356,CyberX,Flex,Dust Arena,Qualifier,11,8,9,49.75,200.27,0.26,43.27,0.82,Win,No
1632,31,Team Nova,Entry Fragger,Neon City,Playoff,17,8,6,43.63,192.6,0.9,48.81,0.81,Win,No
1633,320,Phantom Squad,Flex,Desert Storm,Group Stage,22,9,11,54.01,175.4,0.13,67.7,1.0,Win,Yes
1634,357,Titan Esports,IGL,Desert Storm,Semi-Final,20,13,9,42.65,255.17,0.63,59.03,1.0,Win,No
1635,483,Phantom Squad,IGL,Desert Storm,Playoff,17,7,7,44.3,225.47,0.16,54.55,0.94,Win,No
1636,3,CyberX,Flex,Dust Arena,Semi-Final,16,11,11,50.89,225.46,0.97,47.75,0.84,Win,No
1637,359,Team Alpha,IGL,Neon City,Qualifier,18,10,13,56.42,174.64,0.08,60.41,1.0,Win,Yes
1638,198,Team Nova,Sniper,Desert Storm,Playoff,15,12,13,40.46,262.33,0.61,43.13,0.8,Win,No
1639,160,Titan Esports,Sniper,Skyline,Semi-Final,17,12,5,44.85,205.21,0.27,60.72,1.0,Win,Yes
1640,162,Red Vortex,Entry Fragger,Skyline,Final,7,8,9,44.83,192.37,0.98,25.61,0.86,Win,No
1641,274,Red Vortex,Sniper,Dust Arena,Final,17,7,13,36.63,229.48,0.38,42.52,0.97,Win,No
1642,352,Phantom Squad,Entry Fragger,Frozen Base,Qualifier,20,12,12,53.97,215.22,0.41,62.88,1.0,Win,Yes
1643,287,Red Vortex,Support,Skyline,Qualifier,13,7,9,36.68,228.9,0.94,32.94,0.79,Win,No
1644,415,Titan Esports,Entry Fragger,Neon City,Playoff,13,4,12,43.98,206.26,0.17,38.29,0.82,Win,No
1645,457,CyberX,Sniper,Skyline,Final,17,5,6,53.71,255.56,0.55,54.36,1.0,Win,No
1646,311,CyberX,Flex,Skyline,Playoff,14,11,13,50.05,263.92,0.74,43.62,1.0,Win,No
1647,68,CyberX,IGL,Desert Storm,Final,14,5,4,32.58,186.26,0.11,44.19,0.97,Win,No
1648,245,Titan Esports,Sniper,Dust Arena,Playoff,19,13,4,52.26,212.49,0.16,71.53,1.0,Win,Yes
1649,55,CyberX,Entry Fragger,Neon City,Qualifier,20,7,13,43.71,174.41,0.92,46.66,1.0,Win,No
1650,345,Titan Esports,Entry Fragger,Skyline,Playoff,7,7,17,42.76,252.74,0.88,16.58,0.78,Win,No
1651,385,CyberX,Flex,Desert Storm,Final,12,11,10,45.11,195.92,0.88,38.75,0.98,Win,No
1652,360,CyberX,Entry Fragger,Frozen Base,Playoff,10,13,10,49.3,192.06,0.62,41.45,0.93,Win,No
1653,286,Team Nova,Sniper,Frozen Base,Group Stage,19,7,10,32.75,219.76,0.81,43.27,0.97,Win,No
1654,210,Team Alpha,Entry Fragger,Dust Arena,Group Stage,12,4,10,43.68,226.93,0.71,32.74,0.72,Win,No
1655,377,Red Vortex,Sniper,Neon City,Playoff,17,8,8,46.14,180.76,0.71,49.97,0.95,Win,No
1656,337,CyberX,Flex,Skyline,Semi-Final,12,12,12,44.15,235.4,0.63,39.78,0.89,Win,No
1657,170,Titan Esports,Sniper,Dust Arena,Group Stage,23,8,10,46.87,211.64,0.48,62.64,1.0,Win,Yes
1658,256,Team Alpha,IGL,Desert Storm,Semi-Final,12,9,10,35.71,207.34,0.02,40.66,1.0,Win,No
1659,105,Phantom Squad,Entry Fragger,Skyline,Qualifier,19,11,8,56.33,229.1,0.25,66.66,0.92,Win,Yes
1660,393,Phantom Squad,Support,Desert Storm,Semi-Final,11,9,11,50.05,283.54,0.05,44.52,0.99,Win,No
1661,426,CyberX,Flex,Skyline,Qualifier,12,5,7,44.46,224.59,0.86,35.63,0.92,Win,No
1662,144,Team Nova,Support,Skyline,Group Stage,14,10,5,45.06,272.9,0.3,52.53,1.0,Win,No
1663,416,CyberX,IGL,Frozen Base,Group Stage,9,9,9,44.76,205.65,0.21,38.28,0.71,Win,No
1664,200,Titan Esports,IGL,Frozen Base,Qualifier,15,6,14,42.04,233.07,0.2,41.02,0.83,Win,No
1665,289,Titan Esports,Support,Skyline,Playoff,21,4,12,51.26,230.47,0.12,58.43,1.0,Win,No
1666,95,Team Alpha,Sniper,Frozen Base,Final,17,2,8,46.39,182.27,0.78,43.39,0.9,Win,No
1667,41,Red Vortex,Sniper,Skyline,Group Stage,20,10,17,36.98,237.59,0.25,48.99,0.93,Win,No
1668,226,CyberX,Support,Dust Arena,Qualifier,12,6,10,55.3,209.07,0.09,46.75,1.0,Win,No
1669,443,Red Vortex,Entry Fragger,Neon City,Qualifier,11,7,7,31.24,198.9,0.09,36.72,0.83,Win,No
1670,75,Team Alpha,Entry Fragger,Desert Storm,Playoff,19,9,10,39.72,201.92,0.19,54.96,1.0,Win,No
1671,323,CyberX,Sniper,Desert Storm,Group Stage,15,8,13,50.84,190.63,0.41,46.32,1.0,Win,No
1672,319,Phantom Squad,Sniper,Frozen Base,Semi-Final,18,7,5,42.03,211.08,0.74,51.62,1.0,Win,No
1673,97,Phantom Squad,Sniper,Dust Arena,Qualifier,12,7,10,41.57,207.13,0.86,33.18,0.82,Win,No
1674,225,Team Alpha,Support,Dust Arena,Group Stage,15,10,7,53.56,233.7,0.97,50.08,0.89,Win,No
1675,275,Red Vortex,Sniper,Skyline,Qualifier,15,11,11,56.59,219.01,0.48,53.5,1.0,Win,No
1676,27,Team Nova,IGL,Neon City,Qualifier,13,7,19,49.49,225.83,0.09,37.85,0.89,Win,No
1677,328,Team Nova,Sniper,Dust Arena,Semi-Final,14,7,10,55.62,217.7,0.82,44.61,0.96,Win,No
1678,50,Team Alpha,Support,Frozen Base,Qualifier,9,2,4,47.2,209.72,0.17,37.9,0.65,Win,No
1679,151,Phantom Squad,Flex,Skyline,Qualifier,16,11,10,49.21,210.64,0.85,49.11,0.95,Win,No
1680,180,CyberX,Support,Neon City,Final,14,4,9,44.33,204.52,0.55,39.66,0.92,Win,No
1681,425,CyberX,IGL,Desert Storm,Semi-Final,17,12,11,46.34,191.11,0.35,54.67,1.0,Win,No
1682,48,Phantom Squad,Sniper,Skyline,Playoff,15,12,10,61.5,253.8,0.1,61.75,1.0,Win,Yes
1683,433,Team Nova,Support,Desert Storm,Semi-Final,9,11,10,51.74,271.01,0.63,38.57,0.8,Win,No
1684,281,Red Vortex,IGL,Frozen Base,Final,16,4,7,29.97,213.48,0.56,38.38,0.97,Win,No
1685,467,Team Alpha,Sniper,Neon City,Semi-Final,21,8,5,48.37,217.7,0.63,62.89,1.0,Win,Yes
1686,248,Team Alpha,Sniper,Skyline,Qualifier,12,8,14,42.08,195.25,0.65,32.54,1.0,Win,No
1687,101,CyberX,Flex,Desert Storm,Playoff,12,4,7,37.1,234.95,0.06,38.95,1.0,Win,No
1688,69,CyberX,Flex,Desert Storm,Qualifier,17,8,12,45.64,166.8,0.6,46.82,0.86,Win,No
1689,44,Team Alpha,Flex,Skyline,Playoff,14,9,11,43.37,217.15,0.64,41.29,0.81,Win,No
1690,116,Phantom Squad,IGL,Desert Storm,Final,12,8,5,48.92,177.13,0.36,47.86,0.94,Win,No
1691,35,Team Nova,Flex,Desert Storm,Playoff,12,9,7,49.89,191.69,0.86,42.34,0.92,Win,No
1692,241,CyberX,Entry Fragger,Dust Arena,Final,11,11,8,49.62,227.39,0.39,45.91,0.89,Win,No
1693,324,Red Vortex,Support,Desert Storm,Group Stage,20,11,9,62.89,187.89,0.41,69.34,1.0,Win,Yes
1694,187,Team Nova,Flex,Desert Storm,Final,14,6,8,41.77,129.38,0.58,41.09,0.98,Win,No
1695,291,Team Alpha,Support,Skyline,Playoff,21,6,11,32.49,224.89,0.68,46.45,0.89,Win,No
1696,37,Red Vortex,Entry Fragger,Skyline,Qualifier,13,4,11,33.25,210.26,0.05,35.12,1.0,Win,No
1697,147,Phantom Squad,Entry Fragger,Neon City,Final,24,7,12,49.6,242.98,0.14,66.4,1.0,Win,Yes
1698,398,Red Vortex,Flex,Dust Arena,Group Stage,15,7,11,33.85,238.67,0.11,41.82,1.0,Win,No
1699,405,Red Vortex,IGL,Frozen Base,Playoff,13,5,12,56.22,222.47,0.7,40.11,0.92,Win,No
1700,34,Team Alpha,Flex,Skyline,Semi-Final,16,3,15,32.08,240.31,0.69,29.14,0.97,Win,No
1701,181,Team Nova,Entry Fragger,Neon City,Semi-Final,18,5,9,51.94,191.57,0.27,55.27,1.0,Win,No
1702,163,Phantom Squad,Support,Dust Arena,Playoff,13,15,8,47.47,212.96,0.08,55.94,1.0,Win,No
1703,492,Team Alpha,IGL,Desert Storm,Qualifier,10,8,9,44.45,240.06,0.08,40.43,0.82,Win,No
1704,9,Team Alpha,Support,Skyline,Semi-Final,12,11,7,38.85,276.97,0.48,42.62,0.88,Win,No
1705,110,Team Alpha,Entry Fragger,Frozen Base,Qualifier,17,6,7,38.38,241.36,0.11,51.09,1.0,Win,No
1706,130,Red Vortex,IGL,Frozen Base,Semi-Final,16,12,11,51.84,246.8,0.59,53.02,0.89,Win,No
1707,301,CyberX,Sniper,Frozen Base,Group Stage,16,7,9,43.93,226.35,0.27,49.27,0.93,Win,No
1708,470,Phantom Squad,IGL,Frozen Base,Semi-Final,19,4,13,35.48,215.74,0.48,41.94,0.83,Win,No
1709,78,CyberX,Support,Frozen Base,Group Stage,19,5,10,58.12,199.44,0.52,56.86,1.0,Win,No
1710,3,Team Alpha,IGL,Neon City,Final,8,7,12,70.72,208.87,0.87,37.66,0.89,Win,No
1711,9,CyberX,Sniper,Neon City,Semi-Final,13,6,12,54.18,237.77,0.63,40.79,0.72,Win,No
1712,456,Team Nova,Entry Fragger,Skyline,Qualifier,10,6,11,34.18,225.94,0.72,24.89,0.75,Win,No
1713,418,CyberX,Support,Skyline,Group Stage,15,6,10,48.44,275.81,0.02,50.02,0.92,Win,No
1714,457,Team Alpha,Sniper,Desert Storm,Semi-Final,19,5,12,49.78,210.67,0.25,53.39,0.98,Win,No
1715,448,CyberX,IGL,Skyline,Semi-Final,18,1,7,63.48,185.8,0.77,54.04,0.93,Win,No
1716,486,Team Alpha,Flex,Dust Arena,Final,19,8,6,41.9,228.79,0.13,59.65,1.0,Win,No
1717,64,CyberX,Flex,Skyline,Group Stage,11,9,6,42.95,234.94,0.82,38.28,0.91,Win,No
1718,196,Team Nova,IGL,Neon City,Semi-Final,21,7,10,43.95,242.67,0.46,56.38,1.0,Win,No
1719,64,Titan Esports,Flex,Dust Arena,Playoff,17,9,9,46.89,202.71,0.32,54.24,0.98,Win,No
1720,114,Phantom Squad,Entry Fragger,Skyline,Group Stage,16,8,13,34.41,241.65,0.5,39.2,0.88,Win,No
1721,39,Team Alpha,Support,Skyline,Final,11,11,4,33.87,181.3,0.69,39.04,1.0,Win,No
1722,201,Team Alpha,Sniper,Skyline,Semi-Final,14,8,11,43.12,226.33,0.1,45.56,0.89,Win,No
1723,359,Phantom Squad,Flex,Dust Arena,Group Stage,16,7,6,51.17,273.64,0.76,50.98,1.0,Win,No
1724,337,Titan Esports,IGL,Neon City,Playoff,13,8,16,48.57,183.38,0.81,34.18,0.97,Win,No
1725,70,Team Nova,Entry Fragger,Desert Storm,Final,20,9,12,47.69,235.51,0.93,51.55,0.82,Win,No
1726,58,Red Vortex,Sniper,Skyline,Playoff,26,9,6,60.71,226.73,0.95,75.86,1.0,Win,Yes
1727,246,Red Vortex,Entry Fragger,Desert Storm,Group Stage,16,6,7,40.6,235.39,0.35,47.8,0.99,Win,No
1728,76,Titan Esports,Support,Desert Storm,Qualifier,16,6,6,39.27,237.88,0.57,45.94,0.9,Win,No
1729,497,CyberX,Support,Dust Arena,Qualifier,16,10,12,46.05,212.34,0.64,46.62,0.97,Win,No
1730,190,Team Alpha,Sniper,Neon City,Playoff,15,4,16,52.74,175.72,0.56,38.77,0.85,Win,No
1731,490,Team Nova,Sniper,Skyline,Final,20,6,20,45.57,239.73,0.7,41.78,0.97,Win,No
1732,377,Team Alpha,Support,Dust Arena,Final,20,5,11,36.39,162.62,0.34,48.8,1.0,Win,No
1733,347,Team Alpha,Flex,Dust Arena,Final,13,10,12,35.57,266.71,0.7,34.78,0.86,Win,No
1734,474,Team Alpha,Sniper,Dust Arena,Semi-Final,17,3,12,61.69,205.13,0.25,53.34,1.0,Win,No
1735,43,Phantom Squad,IGL,Desert Storm,Group Stage,10,18,12,53.53,250.01,0.04,52.37,1.0,Win,No
1736,497,Phantom Squad,Entry Fragger,Neon City,Final,22,12,13,43.11,159.02,0.25,62.06,1.0,Win,Yes
1737,350,CyberX,IGL,Dust Arena,Semi-Final,15,8,11,34.33,223.23,0.28,41.37,1.0,Win,No
1738,499,Team Nova,Sniper,Skyline,Group Stage,14,6,7,45.98,217.57,0.64,43.59,0.96,Win,No
1739,217,Phantom Squad,Entry Fragger,Neon City,Group Stage,13,11,11,51.1,181.85,0.76,43.95,0.74,Win,No
1740,453,Phantom Squad,Sniper,Neon City,Qualifier,21,8,15,41.27,251.88,0.84,47.24,1.0,Win,No
1741,89,Phantom Squad,Support,Frozen Base,Qualifier,16,9,6,68.22,183.74,0.43,64.81,1.0,Win,Yes
1742,91,Team Nova,IGL,Dust Arena,Semi-Final,23,8,9,59.84,260.2,0.94,65.52,1.0,Win,Yes
1743,161,CyberX,Entry Fragger,Frozen Base,Qualifier,9,8,8,43.5,232.39,0.55,34.25,0.73,Win,No
1744,95,Phantom Squad,IGL,Desert Storm,Playoff,10,6,15,38.62,214.53,0.99,20.41,0.58,Win,No
1745,371,Team Nova,IGL,Frozen Base,Semi-Final,13,7,5,46.29,260.18,0.87,42.44,0.86,Win,No
1746,27,Team Nova,Flex,Neon City,Final,16,12,8,51.88,210.45,0.21,59.84,1.0,Win,No
1747,147,Titan Esports,IGL,Dust Arena,Group Stage,13,9,16,49.24,296.29,0.01,43.52,0.87,Win,No
1748,182,Titan Esports,Flex,Desert Storm,Group Stage,18,4,10,49.78,220.22,0.57,49.19,1.0,Win,No
1749,290,Phantom Squad,Flex,Frozen Base,Final,11,7,11,52.03,222.61,0.01,43.91,0.98,Win,No
1750,84,Team Nova,Support,Skyline,Final,15,8,7,41.56,273.34,0.35,48.28,0.99,Win,No
1751,224,Red Vortex,Flex,Dust Arena,Playoff,18,7,6,55.63,230.92,0.2,62.81,1.0,Win,Yes
1752,468,Team Nova,IGL,Skyline,Final,12,8,8,42.71,187.35,0.92,36.16,0.92,Win,No
1753,338,Titan Esports,Support,Skyline,Playoff,11,6,7,48.11,241.96,0.17,43.35,0.96,Win,No
1754,214,Titan Esports,Entry Fragger,Desert Storm,Group Stage,22,7,8,49.89,286.17,0.92,58.74,1.0,Win,No
1755,461,Team Alpha,IGL,Desert Storm,Group Stage,15,7,5,45.14,224.42,0.55,49.07,1.0,Win,No
1756,153,CyberX,Entry Fragger,Skyline,Group Stage,20,7,10,45.08,232.67,0.09,58.64,0.94,Win,No
1757,362,CyberX,Sniper,Skyline,Playoff,14,8,4,43.69,220.95,0.34,50.45,1.0,Win,No
1758,29,Titan Esports,IGL,Dust Arena,Qualifier,22,4,11,48.8,195.48,0.26,58.8,1.0,Win,No
1759,225,Team Alpha,Flex,Desert Storm,Final,13,5,13,55.7,246.08,0.72,38.65,0.81,Win,No
1760,177,Red Vortex,Flex,Dust Arena,Group Stage,13,6,9,49.26,196.33,0.97,37.93,0.89,Win,No
1761,234,Red Vortex,Support,Skyline,Playoff,22,5,9,37.65,236.85,0.93,49.53,0.82,Win,No
1762,214,Red Vortex,Entry Fragger,Frozen Base,Final,22,15,13,46.84,205.94,0.54,64.02,1.0,Win,Yes
1763,121,CyberX,Flex,Skyline,Final,12,5,7,43.31,249.41,0.55,38.16,0.83,Win,No
1764,113,Red Vortex,Support,Frozen Base,Qualifier,10,5,13,39.07,184.65,0.92,22.34,0.56,Win,No
1765,47,CyberX,Entry Fragger,Frozen Base,Semi-Final,17,5,9,41.59,198.23,0.13,49.5,1.0,Win,No
1766,482,CyberX,Support,Skyline,Qualifier,9,9,7,44.87,215.73,0.61,36.34,0.78,Win,No
1767,3,Team Alpha,Sniper,Skyline,Qualifier,10,10,13,55.31,205.39,0.25,42.16,0.95,Win,No
1768,484,Red Vortex,Entry Fragger,Desert Storm,Qualifier,15,7,7,43.81,193.36,0.49,47.01,1.0,Win,No
1769,288,Team Nova,Flex,Skyline,Group Stage,13,10,14,40.11,268.58,0.68,35.25,0.75,Win,No
1770,62,CyberX,IGL,Dust Arena,Qualifier,15,8,5,48.26,184.4,0.03,56.83,1.0,Win,No
1771,420,Titan Esports,Sniper,Frozen Base,Qualifier,16,11,10,30.61,155.9,0.23,46.01,0.96,Win,No
1772,380,Titan Esports,Support,Skyline,Semi-Final,15,4,11,47.56,232.92,0.8,38.78,0.85,Win,No
1773,385,CyberX,Sniper,Dust Arena,Group Stage,13,6,12,59.73,233.35,0.64,43.46,0.86,Win,No
1774,273,Team Nova,IGL,Frozen Base,Final,14,13,9,51.1,236.48,0.13,56.25,1.0,Win,No
1775,121,Team Nova,IGL,Neon City,Qualifier,9,6,5,49.19,243.65,0.81,35.49,0.66,Win,No
1776,488,Team Nova,IGL,Skyline,Final,16,5,14,46.69,182.94,0.89,37.45,0.88,Win,No
1777,78,Phantom Squad,IGL,Dust Arena,Final,20,7,6,57.61,234.84,0.06,69.21,1.0,Win,Yes
1778,470,Red Vortex,Support,Dust Arena,Group Stage,6,6,6,35.73,215.59,0.73,22.56,0.77,Win,No
1779,447,Phantom Squad,Sniper,Frozen Base,Final,13,9,13,41.59,175.71,0.7,35.8,0.85,Win,No
1780,426,Team Alpha,Flex,Neon City,Group Stage,13,7,11,41.42,231.54,0.98,32.91,0.72,Win,No
1781,217,Titan Esports,Entry Fragger,Frozen Base,Semi-Final,8,7,10,41.87,220.54,0.73,26.64,0.47,Loss,No
1782,213,Titan Esports,Support,Desert Storm,Semi-Final,11,9,13,37.95,251.36,0.83,28.68,0.8,Win,No
1783,299,CyberX,Flex,Neon City,Group Stage,15,9,9,43.27,212.09,0.56,46.04,0.79,Win,No
1784,478,Phantom Squad,Sniper,Frozen Base,Group Stage,14,5,6,45.04,227.94,0.68,42.72,0.94,Win,No
1785,292,Red Vortex,IGL,Neon City,Qualifier,21,8,8,35.41,234.06,0.22,57.5,1.0,Win,No
1786,160,Phantom Squad,Entry Fragger,Skyline,Playoff,15,6,7,32.3,277.72,0.16,43.55,1.0,Win,No
1787,352,Red Vortex,Sniper,Skyline,Final,13,10,14,53.6,184.54,0.71,41.7,0.95,Win,No
1788,37,Team Alpha,Entry Fragger,Desert Storm,Qualifier,13,9,12,46.18,235.28,0.73,38.79,0.91,Win,No
1789,366,Red Vortex,Support,Dust Arena,Final,25,6,15,43.82,243.97,0.85,54.41,0.85,Win,No
1790,352,CyberX,IGL,Dust Arena,Group Stage,14,8,10,46.8,264.97,0.22,47.2,0.9,Win,No
1791,145,Phantom Squad,Flex,Frozen Base,Group Stage,11,8,6,37.93,187.86,0.36,39.37,1.0,Win,No
1792,256,Red Vortex,Flex,Desert Storm,Semi-Final,9,15,13,45.22,194.31,0.09,41.71,0.98,Win,No
1793,256,Team Nova,IGL,Skyline,Group Stage,15,9,14,32.55,198.25,0.01,41.17,0.83,Win,No
1794,52,CyberX,Entry Fragger,Dust Arena,Qualifier,9,10,12,33.27,224.2,0.99,22.74,0.79,Win,No
1795,384,CyberX,Sniper,Dust Arena,Group Stage,13,10,10,50.33,227.04,0.18,49.37,0.88,Win,No
1796,244,Phantom Squad,Support,Neon City,Group Stage,15,10,10,42.49,237.3,0.39,47.35,1.0,Win,No
1797,315,Titan Esports,IGL,Frozen Base,Semi-Final,15,11,11,44.07,227.65,0.21,49.93,0.89,Win,No
1798,350,Team Nova,Entry Fragger,Desert Storm,Semi-Final,16,7,17,53.48,199.8,0.22,46.54,0.77,Win,No
1799,250,Team Nova,Sniper,Dust Arena,Group Stage,9,5,15,44.18,230.16,0.66,23.49,0.78,Win,No
1800,358,Team Alpha,Entry Fragger,Desert Storm,Qualifier,10,9,7,41.62,272.56,0.46,38.21,0.87,Win,No
1801,101,Team Nova,IGL,Frozen Base,Semi-Final,10,6,11,56.93,235.49,0.33,40.17,0.98,Win,No
1802,406,CyberX,Support,Frozen Base,Final,10,8,6,44.83,253.29,0.39,40.52,0.94,Win,No
1803,403,Phantom Squad,IGL,Frozen Base,Qualifier,21,5,12,44.3,218.39,0.8,49.15,1.0,Win,No
1804,431,Team Nova,Entry Fragger,Neon City,Final,18,8,9,49.86,173.07,0.38,56.13,1.0,Win,No
1805,346,Red Vortex,Support,Skyline,Semi-Final,12,6,11,54.57,209.07,0.25,43.78,0.9,Win,No
1806,313,Team Nova,Entry Fragger,Neon City,Semi-Final,13,5,9,38.43,220.91,0.23,38.92,0.78,Win,No
1807,30,Phantom Squad,Entry Fragger,Frozen Base,Qualifier,20,5,10,53.15,274.41,0.27,58.88,1.0,Win,No
1808,262,Titan Esports,Flex,Skyline,Final,12,10,10,47.29,205.92,0.04,47.24,1.0,Win,No
1809,304,Team Alpha,Support,Frozen Base,Group Stage,13,5,11,34.52,218.44,0.1,36.26,0.83,Win,No
1810,35,CyberX,Flex,Frozen Base,Final,17,11,9,29.52,225.3,0.55,45.26,0.94,Win,No
1811,273,Phantom Squad,IGL,Dust Arena,Group Stage,21,9,10,56.63,238.77,0.89,60.41,0.91,Win,Yes
1812,120,Red Vortex,IGL,Neon City,Group Stage,9,8,11,39.07,186.2,0.01,34.43,0.87,Win,No
1813,222,CyberX,Sniper,Neon City,Group Stage,9,7,8,50.97,231.25,0.1,41.48,0.76,Win,No
1814,29,Team Alpha,Entry Fragger,Neon City,Qualifier,19,3,8,42.99,172.94,0.77,46.8,0.8,Win,No
1815,387,Team Alpha,Sniper,Neon City,Semi-Final,10,9,8,38.44,161.99,0.24,37.82,0.96,Win,No
1816,306,Phantom Squad,Sniper,Frozen Base,Group Stage,15,7,9,52.06,247.39,0.07,53.33,1.0,Win,No
1817,424,Phantom Squad,Flex,Neon City,Playoff,16,6,14,52.49,193.22,0.89,41.35,1.0,Win,No
1818,471,Phantom Squad,Entry Fragger,Neon City,Semi-Final,12,7,8,50.24,207.57,0.88,39.32,0.84,Win,No
1819,405,Titan Esports,Sniper,Neon City,Final,17,7,13,42.17,200.01,0.31,45.98,1.0,Win,No
1820,1,Phantom Squad,IGL,Dust Arena,Playoff,19,9,6,59.47,202.86,0.89,61.84,1.0,Win,Yes
1821,41,Red Vortex,Sniper,Desert Storm,Qualifier,13,7,15,32.55,253.96,0.8,26.27,0.59,Win,No
1822,277,Titan Esports,Support,Neon City,Playoff,17,2,8,56.21,207.21,0.37,52.41,0.94,Win,No
1823,338,Red Vortex,Sniper,Frozen Base,Group Stage,18,9,11,47.28,176.51,0.91,48.54,1.0,Win,No
1824,43,Titan Esports,Sniper,Neon City,Semi-Final,18,5,11,39.45,228.91,0.95,40.23,1.0,Win,No
1825,32,Phantom Squad,Flex,Desert Storm,Semi-Final,14,7,16,35.28,252.9,0.69,29.74,0.91,Win,No
1826,121,CyberX,IGL,Dust Arena,Final,14,11,7,43.44,227.16,0.84,45.32,1.0,Win,No
1827,110,Team Nova,Entry Fragger,Frozen Base,Qualifier,12,11,6,54.82,226.1,0.27,53.71,1.0,Win,No
1828,126,Titan Esports,Flex,Frozen Base,Final,16,4,9,48.45,243.6,0.15,49.73,1.0,Win,No
1829,208,Team Nova,Entry Fragger,Desert Storm,Final,7,3,9,42.62,218.73,0.08,28.51,0.67,Win,No
1830,256,Team Nova,Entry Fragger,Frozen Base,Playoff,18,3,6,45.14,249.68,0.84,47.17,0.91,Win,No
1831,431,Phantom Squad,Sniper,Desert Storm,Final,11,7,12,44.84,195.91,0.16,37.82,0.97,Win,No
1832,394,Titan Esports,IGL,Desert Storm,Qualifier,19,5,10,52.01,189.8,0.81,50.9,1.0,Win,No
1833,286,CyberX,Support,Desert Storm,Semi-Final,17,9,6,26.78,216.9,0.92,41.19,0.96,Win,No
1834,428,Team Nova,IGL,Dust Arena,Qualifier,16,10,14,28.85,202.06,0.66,35.82,0.94,Win,No
1835,196,Red Vortex,Sniper,Frozen Base,Group Stage,9,4,12,41.44,178.93,0.38,26.92,0.87,Win,No
